title,author,genre,status,release_day,views,subscribers,rating,chapter,chapter_length,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,8,38159,1085,592543,90511,30444815,2014-06-30,jaydid_it,I may sound rude but she honestly is being such a ***. He was trying to help her get her sword back and she wanted to act all big and bad. She really doesn’t treasure it if it was able to be taken away quite easily. he was just trying to help. ,2019-10-07,65,3,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,xXLiquidxFireXx,"I really like how this series explains how the kids can fight, nearly die, and be all healed the next day. That's a really nice touch.",2014-11-30,42438,87,26,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,Fei,He uses itf (international taekwondo federation) style while I learn the olympic one which is wtf (world taekwondo federation) style.,2015-10-23,29914,132,107,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,Nayoung,"""Girl of the Wild's"" with boys? Lolol I'm liking this. The two webtoons should collab",2015-07-20,21494,246,35,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,Khry,"it doesn't really look like people are questioning it, but just in case anyone was curious. when slippers said ""hide well I can see your hair"" it's a rhyme usually when kids play hide and seek. it's basically ""hide well, hide well oh I can see your hair"" which is kind of creepy.",2017-03-25,405,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,Raizel_Senrou,you just know when it says RUB-A-DUB sh**  is gonna hit the fan  O:< lol,2015-12-16,358,2,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,Aryana Schaeffer,This series needs to become an anime,2017-02-10,241,3,20,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,Stitch2902,To clarify: When Taekwondo was created it was created during the Japanese occupation of Korea and was inspired by Karate. The creator was conscripted into the Japanese army and captured. Taekwondo is a striking and self defence marital art. ITF is the original Taekwondo the creator made in his cell. There are many rules in place that Gang has breached and would be severely reprimanded. This ‘Northern ITF Taekwondo’ resembles dirty boxing or MMA more. Also shouldn’t there be a ref on the ring?,2018-08-09,223,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,jerry aka rod,nice they even explained about the tkd styles .,2015-12-09,141,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,Nicole the Neko,"In other words, he fights dirty, but it's okay here. X')",2017-06-15,105,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,antinoye,"not grabbing and pulling hair 😭 that ain’t no martial arts, that’s girls middle school fights",2020-07-16,87,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,blenderSkip,"Either Mori really doesn’t care about watching others fight, can see through the mask, or is extremely sleep deprived 😂",2020-07-06,66,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,Toan Nguyen,"Tai Chi user needs to use your opponent's str against them. Don't go around and atk ppl like madz, dude.  lol",2014-10-20,57,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,Bonita Keabou,Is he really asleep...?,2016-02-01,49,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,aoi.baby,me: rub --- a --- dub???,2017-02-05,39,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,9,42927,675,592543,85423,30444815,2014-06-30,Forever lonely ;-;,I feel like I should copy Mori by wearing something like he's wearing so I can sleep wherever too 😂,2020-07-11,38,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,Jere Mendeljeff,Wtf Taekwondo xD,2015-03-17,40598,342,40,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,Fei,Everyone is laughing about how it says wtf... but it's normal for me because i do wtf style taekwondo and it's the one they use for the olympic games.,2015-10-23,28372,419,79,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,Eddy Mkrtichyan,WTF TYPE xD,2015-02-20,21619,326,14,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,MadamKhaos,Maybe called wtf not for taekwondo in general but because when used the person wakes up 10 minutes after match and says wtf happened? ,2016-04-19,726,2,8,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,DraPorkChop,I thought WTF Style means What the F*ck Style and I kept on thinking what ITF stands for 😂😂😂😂😂,2016-05-10,387,1,7,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,saiko art,in other words if you've practiced itf taekwondo you'll be disqualified from the Olympics because your too dangerous,2017-04-18,258,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,Anghelika Ardiente,WTF TAEKWONDO IS.......AWESOME.....,2016-04-08,153,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,Priscilla Danquah,How do you pronounce ITF Taekwondo?! because I say If The Fuck Taekwondo and I know that's wrong.......,2016-07-24,125,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,necnice,"Ya' know with the ying yang stuff, I thought there's gonna be a Kung Fu Panda moment-like scenario in there for a second. 😅",2016-03-01,109,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,Ace Girl,Am I the only one reading WTF as What The Fuck Taekwando?,2017-03-22,108,3,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,babsicleee,"""I reflected the wave"" me as a TOG fan: ohh a wave controller?!",2020-07-01,83,0,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,xXLiquidxFireXx,Wave Energy huh? Let's hope this gets expanded on. I wanna see just straight up blasts of energy.,2014-11-30,76,1,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,Janiedy,"LOL this guy is acutually a gentleman, didn't want to hurt her ",2016-09-21,60,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,alvena_of_piety,I love how I’m just reading this in 2020 and all the comments are from 2015,2020-07-07,54,0,9,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,10,38133,966,592543,84046,30444815,2014-06-30,Jay Angelo,"Wtf Taekwondo, more like Ftw Taekwondo",2017-02-20,42,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,birdy_bri,I knew it *drops everything and puts hands up* I effin knew it,2015-10-16,57613,127,35,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,Jamani Grant,>.> So no one saw his name as level 12 on the board when they mentioned him being on the far side of the list? He went fro. 6 to 12 to 13 not from 6 to 13,2015-07-20,32968,706,26,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,jubjang,"...Love this guy so much...  ""Mori Jin!!! That is so cool!!!!"" *O*",2015-09-06,24487,103,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,(cici) Arifah Bunga,"thats why the BIG TALKER always get nothing. be cool, humble and chillout. ",2015-10-01,980,7,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,Toan Nguyen,"So he went into a school and beat up 300 students, some even died.  They still let him out roaming after that?  I think that deserved at least life or death penalty even if he was underage at the time.",2014-10-21,669,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,nkechi_97,"I love Mori, he's so likable. I like this comic as well, even if it is using shonen logic XD",2015-06-12,373,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,Gail,That's one heck for a level up LOL,2014-11-12,250,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,Summer Hoeft,will never get over how sexy Mori is when he's kicking the shit out of someone ♡,2016-04-08,227,3,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,Captain Marvelous,"So, what you're saying is... Power Levels are bullsh*t.",2017-01-13,147,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,GBTM,"I take back my initial thoughts, Mori is HOT in that closeup panel unf",2016-05-15,144,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,Dr. Wolfenstein,*put down tablet goes out side catches breath and breaks bolder in half then goes back inside* okay where did I leave off,2016-10-21,111,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,Evan Pratama,"just read this manwha.interesting story so far lvl 6 to 13 in instant, NICE !  he said he never use his legs in a fight, maybe that's why",2015-06-13,104,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,ViciousNarwhal,This is why you don't skip leg day,2017-03-25,66,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,Turkish Monks,like me - he gets his power from a nap. after a NAP I can do so much ,2017-03-29,57,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,11,47192,1184,592543,87496,30444815,2014-06-30,Origami Elf,"Gamdo Go: ""Since young, I longed for a strong man.""Haha nice 👌😏😂",2016-07-30,53,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,12,48151,1589,592543,91274,30444815,2014-06-30,Real_Abu_Baby,This guys is too OP!!!! #Hax,2015-08-18,47496,153,26,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,12,48151,1589,592543,91274,30444815,2014-06-30,Emem_e,"I'm guessing he has the ""good seed""",2016-01-19,46522,211,61,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,12,48151,1589,592543,91274,30444815,2014-06-30,Trey Delvon Mack,Did he just do the Sh'ien Kyaku?,2014-12-31,26613,92,22,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,12,48151,1589,592543,91274,30444815,2014-06-30,BadgerSkinnyfingers,"Dude, this should be an anime!!!!",2017-02-12,852,2,32,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,12,48151,1589,592543,91274,30444815,2014-06-30,Sawr Kasmm,"*Mindblown*Dude, he just stopped you with his pants still on... HE JUST STOPPED YOU WITH HIS PANTS STILL ON!!!! *Flips every table in the neighborhood*",2016-06-22,500,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,12,48151,1589,592543,91274,30444815,2014-06-30,Owlish Cat,Where is Saitama? He should be here. XD,2016-05-08,301,1,7,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,12,48151,1589,592543,91274,30444815,2014-06-30,Grimmi,"Doesn't Mori remind you of Naruto, Natsu, and Luffy",2017-03-30,282,0,7,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,12,48151,1589,592543,91274,30444815,2014-06-30,adoreaimz,one kick man.,2017-02-09,261,0,5,2023-01-06
